CustomerID,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,AvgQuantityPerTransaction,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,HasNegativeMonetary,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,IP_Class
15122,6,1612.13,18.53022988505747,12.669879955472084,-8.5,9.057471264367816,30,2,16,0.0,65,10.833333333333334,1,5,0,0.057471264367816,87,40.0,2.0,4.0,35-44,High,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,9,16,3,0,168,B
17612,10,1992.76,14.033521126760562,15.770808080556142,-15.0,12.584507042253522,100,0,14,0.0,117,11.7,1,7,0,0.0492957746478873,142,64.0,1.0,5.0,55-64,High,Printemps,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,1,31,0,0,144,B
17348,5,1159.5199999999998,5.393116279069766,5.755465672144907,0.21,6.5162790697674415,80,4,11,0.0,180,36.0,1,0,0,0.0,215,43.0,1.0,5.0,35-44,High,Automne,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,2,26,4,0,47,A
13893,1,821.1000000000001,39.10000000000001,64.2484241051872,15.9,9.047619047619047,48,1,11,0.0,21,21.0,1,0,0,0.0,21,63.0,2.0,4.0,55-64,High,Hiver,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,0,2010,12,13,0,0,42,A
14035,5,1428.0200000000002,21.63666666666667,19.636406481003075,0.55,11.196969696969695,48,6,15,0.4242424242424242,41,8.2,1,0,0,0.0,66,60.0,3.0,1.0,55-64,High,Automne,Après-midi,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,12,9,3,0,92,A
13623,7,672.4399999999999,7.81906976744186,16.35627259622846,-43.8,3.3255813953488373,32,3,13,0.1162790697674418,78,11.142857142857142,1,5,0,0.0581395348837209,86,29.0,4.0,2.0,25-34,High,Printemps,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2011,8,2,1,1,247,Other
14346,2,1021.58,17.026333333333334,10.427506643597017,4.5600000000000005,10.083333333333334,36,3,9,0.0,55,27.5,1,0,0,0.0,60,,1.0,2.0,Inconnu,High,Été,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Suspended,United Kingdom,1,0,2011,2,9,2,0,65,A
16431,3,642.8100000000001,7.744698795180724,8.771113528516231,0.29,5.457831325301205,36,1,14,0.0,51,17.0,1,0,0,0.0,83,30.0,1.0,99.0,25-34,High,Hiver,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,0,2011,1,17,0,0,13,A
12616,5,657.2499999999999,18.256944444444443,18.32079284301925,-29.85,7.583333333333333,12,0,15,0.0,25,5.0,1,4,0,0.1111111111111111,36,57.0,2.0,1.0,55-64,High,Automne,Après-midi,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,France,0,0,2010,11,29,0,0,163,B
16317,3,1341.65,19.444202898550724,10.23812775936354,8.5,12.898550724637682,96,4,14,0.0,64,21.33333333333333,1,0,0,0.0,69,79.0,0.0,5.0,65+,High,Hiver,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2011,1,24,0,0,26,A
14935,1,1784.71,178.471,93.71891738953596,111.0,93.5,407,1,14,0.0,10,10.0,1,0,0,0.0,10,,3.0,5.0,Inconnu,High,Hiver,Après-midi,UK,Inconnu,Grand,Modéré,Unknown,Active,Channel Islands,1,0,2011,2,11,4,0,66,A
16073,2,94.35,47.175,106.38421522951606,-28.05,18.5,48,0,12,0.0,1,0.5,1,1,0,0.5,2,42.0,4.0,5.0,35-44,Low,Hiver,Midi,UK,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,1,0,2010,11,26,4,1,255,Other
14477,5,1307.8100000000002,118.8918181818182,70.17898215536925,-1.79,65.36363636363636,100,3,11,0.2727272727272727,7,1.4,1,1,0,0.0909090909090909,11,,2.0,5.0,Inconnu,High,Automne,Matin,UK,Semaine,Grand,Modéré,F,Active,United Kingdom,0,0,2011,2,14,0,0,210,C
14760,2,53.8,7.685714285714285,17.80537639510686,-17.700000000000003,4.0,12,1,16,0.0,5,2.5,1,2,0,0.2857142857142857,7,64.0,2.0,-1.0,55-64,Low,Hiver,Après-midi,UK,Inconnu,Petit,Modéré,F,Active,United Kingdom,1,0,2010,3,10,2,0,101,A
14897,4,1366.38,24.84327272727273,13.007567320964656,11.4,8.50909090909091,24,1,9,0.0,43,10.75,1,0,0,0.0,55,,4.0,4.0,Inconnu,High,Automne,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,12,1,0,216,C
15810,7,1145.43,10.227053571428572,12.504470021541367,-27.8,6.580357142857143,24,2,19,0.0,66,9.428571428571429,1,23,0,0.2053571428571428,112,,0.0,1.0,Inconnu,High,Printemps,Soir,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2011,1,28,4,1,253,Other
16509,1,363.7000000000001,27.97692307692308,16.100642008222003,16.95,4.923076923076923,12,2,9,0.0,13,13.0,1,0,0,0.0,13,60.0,2.0,1.0,55-64,Medium,Hiver,Matin,UK,Inconnu,Petit,Modéré,M,Active,United Kingdom,1,0,2010,11,26,4,0,35,A
14386,1,142.4,20.342857142857145,7.886244806170877,10.2,7.714285714285714,12,2,9,0.0,7,7.0,1,0,0,0.0,7,,1.0,99.0,Inconnu,Medium,Hiver,Matin,UK,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,0,2010,11,15,0,0,43,A
12455,6,2466.86,27.40955555555556,23.523037711380653,6.8,23.211111111111112,288,2,9,0.0,85,14.166666666666666,2,0,0,0.0,90,,1.0,2.0,Inconnu,VIP,Hiver,Matin,Europe continentale,Inconnu,Grand,Explorateur,M,Active,Spain,0,0,2010,12,26,6,0,47,A
14530,6,2925.9100000000003,13.545879629629631,11.607812011217668,0.84,6.527777777777778,255,2,12,0.0,140,23.33333333333333,1,0,0,0.0,216,53.0,0.0,4.0,45-54,VIP,Hiver,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,8,18,2,0,150,B
15670,1,173.05,14.420833333333334,3.553452759662287,10.0,7.583333333333333,12,2,10,0.0,12,12.0,1,0,0,0.0,12,,2.0,1.0,Inconnu,Medium,Hiver,Matin,UK,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,0,2011,9,2,4,0,101,A
12653,2,2209.85,51.391860465116274,62.693821836415886,8.5,21.37209302325581,48,3,10,0.0,37,18.5,1,0,0,0.0,43,,4.0,5.0,Inconnu,VIP,Été,Matin,Moyen-Orient,Inconnu,Grand,Explorateur,Unknown,Active,Israel,1,0,2011,2,15,1,0,219,C
16126,4,6287.77,53.741623931623934,27.937141695835948,15.3,18.16239316239316,72,3,16,0.0,57,14.25,1,0,0,0.0,117,,2.0,4.0,Inconnu,VIP,Automne,Après-midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,6,30,2,0,60,A
14609,4,601.5600000000001,150.39,31.31568935853081,115.2,1756.5,3186,2,12,0.0,2,0.5,1,0,0,0.0,4,73.0,2.0,2.0,65+,High,Hiver,Midi,UK,Inconnu,Grand,Spécialisé,F,Suspended,United Kingdom,0,0,2011,1,28,4,0,223,C
13414,3,1390.5,57.9375,109.42187287303886,10.08,65.58333333333333,600,4,11,0.0,23,7.666666666666667,1,0,0,0.0,24,54.0,0.0,4.0,45-54,High,Été,Matin,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,1,0,2010,10,18,0,0,138,B
12823,5,1759.5,351.9,138.96915125307487,229.5,46.0,70,2,7,0.0,1,0.2,1,0,0,0.0,5,25.0,3.0,2.0,25-34,High,Hiver,Matin,UK,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,0,0,2010,7,20,1,0,57,A
12352,11,1545.4100000000003,16.267473684210533,75.03146925561445,-376.5,4.947368421052632,16,1,14,0.0,59,5.363636363636363,1,10,0,0.1052631578947368,95,80.0,1.0,3.0,65+,High,Printemps,Après-midi,Europe du Nord,Inconnu,Petit,Explorateur,M,Closed,Norway,0,0,2010,12,19,6,1,245,Other
12372,3,1298.0400000000002,24.962307692307697,16.382581689264665,10.08,15.26923076923077,36,2,12,0.0,34,11.333333333333334,1,0,0,0.0,52,,3.0,1.0,Inconnu,High,Hiver,Midi,Europe du Nord,Inconnu,Grand,Explorateur,M,Active,Denmark,0,0,2010,9,9,3,0,183,B
16494,1,826.5299999999999,16.530599999999996,11.80480849968714,1.32,13.5,48,2,12,0.0,47,47.0,1,0,0,0.0,50,66.0,6.0,2.0,65+,High,Hiver,Midi,UK,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom,1,0,2010,2,24,2,0,209,C
14959,5,684.9699999999998,11.22901639344262,9.936740697183364,-7.95,8.049180327868852,32,6,11,0.3770491803278688,37,7.4,1,2,0,0.0327868852459016,61,,4.0,3.0,Inconnu,High,Printemps,Matin,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,6,20,6,0,140,B
16148,1,76.32000000000001,76.32000000000001,0.0,76.32000000000001,72.0,72,2,14,0.0,1,1.0,1,0,0,0.0,1,48.0,0.0,4.0,45-54,Low,Hiver,Après-midi,UK,Inconnu,Grand,Spécialisé,F,Active,United Kingdom,1,0,2010,11,12,4,1,240,Other
17422,10,1853.13,13.726888888888888,13.089686293555,-19.8,16.25925925925926,144,2,13,0.237037037037037,93,9.3,1,18,0,0.1333333333333333,135,75.0,1.0,1.0,65+,High,Été,Midi,UK,Semaine,Grand,Explorateur,Unknown,Suspended,United Kingdom,0,0,2010,12,22,2,0,207,C
17175,5,1430.94,22.3584375,16.030525367298083,-12.75,13.515625,112,2,14,0.203125,42,8.4,1,1,0,0.015625,64,26.0,1.0,2.0,25-34,High,Hiver,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,2,8,0,0,226,Other
18257,12,2265.380000000001,18.417723577235776,12.730833733982562,-35.400000000000006,8.211382113821138,50,2,14,0.0,98,8.166666666666666,1,5,0,0.040650406504065,123,71.0,2.0,2.0,65+,VIP,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,2,15,1,0,136,B
12362,13,5154.58,18.81233576642336,10.73061832401962,-17.0,8.072992700729927,36,3,15,0.0,201,15.461538461538462,1,8,0,0.0291970802919708,274,,3.0,1.0,Inconnu,VIP,Automne,Après-midi,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Pending,Belgium,0,0,2011,1,16,6,0,174,B
13018,29,7272.75,15.844771241830063,7.570732033127605,-4.95,11.838779956427016,50,3,11,0.1938997821350762,313,10.79310344827586,1,1,0,0.0021786492374727,459,46.0,0.0,4.0,45-54,VIP,Printemps,Matin,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2011,9,2,4,0,139,B
13718,2,306.55,25.54583333333333,27.903807644488342,10.0,14.416666666666666,100,3,11,0.0,9,4.5,1,0,0,0.0,12,,5.0,4.0,Inconnu,Medium,Hiver,Matin,UK,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,0,2010,12,4,5,0,85,A
15382,8,5927.860000000001,19.37209150326797,11.684162359257993,-12.75,13.081699346405228,144,4,9,0.0,193,24.125,1,4,0,0.0130718954248366,306,57.0,0.0,5.0,55-64,VIP,Automne,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,10,13,2,0,234,Other
14754,2,638.05,15.562195121951218,5.988766781314465,8.4,11.853658536585366,25,2,12,0.0,38,19.0,1,0,0,0.0,41,,6.0,4.0,Inconnu,High,Automne,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,6,2,0,222,C
13151,2,1250.3700000000003,16.671600000000005,9.867539746494495,-7.5,4.8133333333333335,36,3,12,0.0,73,36.5,1,1,0,0.0133333333333333,75,39.0,0.0,1.0,35-44,High,Hiver,Midi,UK,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,0,2010,3,1,0,0,239,Other
12654,5,601.9799999999999,15.84157894736842,4.368287762966784,8.5,6.947368421052632,12,3,10,0.0,31,6.2,1,0,0,0.0,38,28.0,2.0,3.0,25-34,High,Automne,Matin,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,Germany,0,0,2010,4,5,0,0,60,A
13085,3,272.38,9.392413793103447,20.53013876078157,-40.8,3.724137931034482,48,3,13,0.0,17,5.666666666666667,1,7,0,0.2413793103448276,29,40.0,4.0,1.0,35-44,Medium,Hiver,Midi,UK,Inconnu,Petit,Modéré,Unknown,Active,United Kingdom,1,0,2011,1,28,4,0,194,C
15903,8,5126.34,68.3512,66.77553907540404,-0.42,32.12,96,4,14,0.08,46,5.75,1,1,0,0.0133333333333333,75,18.0,3.0,2.0,18-24,VIP,Automne,Après-midi,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2011,1,14,4,0,31,A
15785,8,2303.7500000000005,26.479885057471268,28.59024376179272,-10.95,18.32183908045977,100,3,14,0.0,58,7.25,1,4,0,0.0459770114942528,87,63.0,1.0,5.0,55-64,VIP,Automne,Après-midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2010,3,19,4,0,239,Other
18138,1,152.65,19.08125,14.553250434672172,7.5,4.75,12,3,14,0.0,8,8.0,1,0,0,0.0,8,54.0,3.0,5.0,45-54,Medium,Hiver,Après-midi,UK,Inconnu,Petit,Modéré,F,Active,United Kingdom,1,0,2010,11,20,5,0,206,C
14379,2,348.1,7.567391304347827,5.865273105238479,0.95,6.3478260869565215,24,2,16,0.0,39,19.5,1,0,0,0.0,46,,3.0,3.0,Inconnu,Medium,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,8,4,2,0,103,A
14211,13,2208.3,18.71440677966102,15.791605827221838,-12.75,10.440677966101696,96,0,10,0.1101694915254237,87,6.6923076923076925,1,6,0,0.0508474576271186,118,43.0,2.0,2.0,35-44,VIP,Automne,Matin,UK,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,3,6,6,0,182,B
14371,1,100.5,25.125,10.666888018536616,15.0,8.5,18,3,16,0.0,4,4.0,1,0,0,0.0,4,,3.0,4.0,Inconnu,Medium,Hiver,Après-midi,UK,Inconnu,Moyen,Spécialisé,M,Active,United Kingdom,1,0,2010,9,9,3,0,171,B
13425,3,1624.2100000000005,20.82320512820513,16.47129313035098,6.64,14.397435897435898,96,4,8,0.0,66,22.0,1,0,0,0.0,78,53.0,1.0,4.0,45-54,High,Hiver,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2011,3,18,4,0,124,A
12852,2,299.75000000000006,14.987500000000002,9.423764403162666,-5.9,7.25,24,4,8,0.0,17,8.5,1,3,0,0.15,20,71.0,1.0,4.0,65+,Medium,Hiver,Matin,UK,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,0,2010,7,17,5,0,220,C
15228,5,3376.96,26.80126984126984,17.566904427775636,-9.75,17.873015873015873,120,1,12,0.0,110,22.0,1,1,0,0.0079365079365079,126,40.0,2.0,1.0,35-44,VIP,Été,Midi,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,11,18,3,0,90,A
13012,11,1311.6200000000003,12.2581308411215,16.65555769506571,-50.400000000000006,6.271028037383178,36,2,16,0.0,68,6.181818181818182,1,18,0,0.1682242990654205,107,74.0,0.0,4.0,65+,High,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2011,1,21,4,1,248,Other
16182,4,6617.65,236.34464285714284,143.5490646145755,10.2,135.39285714285714,300,2,13,0.0,17,4.25,1,0,0,0.0,28,,3.0,2.0,Inconnu,VIP,Automne,Midi,UK,Inconnu,Grand,Modéré,F,Active,United Kingdom,0,0,2011,1,1,5,0,173,B
13489,4,449.52,32.10857142857143,41.072152433181614,7.800000000000001,40.0,288,4,10,0.0,11,2.75,1,0,0,0.0,14,80.0,1.0,5.0,65+,Medium,Hiver,Matin,UK,Inconnu,Grand,Modéré,F,Active,United Kingdom,1,0,2010,7,15,3,0,145,B
12714,5,4708.860000000001,18.180926640926643,14.336927516412876,2.28,11.849420849420849,96,3,9,0.0,216,43.2,1,0,0,0.0,259,71.0,4.0,1.0,65+,VIP,Été,Matin,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,France,0,0,2010,12,31,4,0,222,C
13904,2,332.64000000000004,12.793846153846156,4.275716620098275,5.04,12.76923076923077,25,4,11,0.0,24,12.0,1,0,0,0.0,26,72.0,2.0,4.0,65+,Medium,Hiver,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,12,4,5,0,123,A
15755,8,2318.88,15.562953020134229,7.64310080199127,-8.850000000000001,9.375838926174495,36,0,15,0.0,127,15.875,1,8,0,0.0536912751677852,149,,4.0,2.0,Inconnu,VIP,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,8,4,0,178,B
13932,1,307.4,19.2125,7.391763434165535,11.9,4.5,12,4,12,0.0,16,16.0,1,0,0,0.0,16,57.0,1.0,-1.0,55-64,Medium,Hiver,Midi,UK,Inconnu,Petit,Modéré,M,Active,United Kingdom,1,0,2010,6,24,3,0,27,A
13799,2,688.8600000000001,17.663076923076925,8.729158081379703,10.2,10.307692307692308,24,0,12,0.0,32,16.0,1,0,0,0.0,39,,0.0,2.0,Inconnu,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,0,2010,12,12,6,1,240,Other
13951,3,674.4499999999998,17.293589743589738,6.164979398599415,5.04,11.76923076923077,120,6,13,0.5128205128205128,38,12.666666666666666,1,0,0,0.0,39,,1.0,5.0,Inconnu,High,Printemps,Midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2011,2,21,0,0,131,B
16765,1,34.0,34.0,0.0,34.0,4.0,4,4,15,0.0,1,1.0,1,0,0,0.0,1,,3.0,2.0,Inconnu,Low,Hiver,Après-midi,UK,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1,0,2011,3,8,1,0,227,Other
18172,25,7490.17,38.021167512690354,54.5985990341062,-44.85,16.091370558375633,128,3,16,0.0050761421319796,101,4.04,1,8,0,0.0406091370558375,197,26.0,2.0,2.0,25-34,VIP,Hiver,Après-midi,UK,Semaine,Grand,Explorateur,M,Active,United Kingdom,0,0,2011,2,20,6,0,83,A
16566,6,614.01,32.316315789473684,31.0875697221264,-0.65,19.0,72,3,16,0.1052631578947368,14,2.333333333333333,1,1,0,0.0526315789473684,19,70.0,3.0,1.0,65+,High,Automne,Après-midi,UK,Semaine,Grand,Modéré,Unknown,Active,United Kingdom,0,0,2011,1,15,5,0,11,A
12891,3,331.0,110.33333333333331,83.9186113644246,42.0,316.6666666666667,600,1,11,0.3333333333333333,2,0.6666666666666666,1,0,0,0.0,3,26.0,2.0,5.0,25-34,Medium,Hiver,Matin,UK,Semaine,Grand,Spécialisé,M,Active,United Kingdom,1,0,2010,6,22,1,0,162,B
16466,7,1603.46,10.834189189189187,11.035056199426815,1.1,5.331081081081081,72,6,11,1.0,103,14.714285714285714,1,0,0,0.0,148,27.0,0.0,4.0,25-34,High,Été,Matin,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2011,3,11,4,0,106,A
16115,8,1667.97,5.873133802816901,4.357088660257094,0.65,3.5246478873239435,25,6,12,0.6408450704225352,169,21.125,1,0,0,0.0,284,,2.0,5.0,Inconnu,High,Automne,Midi,UK,Weekend,Petit,Explorateur,F,Active,United Kingdom,0,0,2010,12,13,0,0,192,C
14162,2,289.36,11.5744,8.982456085800438,2.55,5.68,48,6,12,1.0,25,12.5,1,0,0,0.0,25,74.0,1.0,3.0,65+,Medium,Hiver,Midi,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,1,0,2010,3,18,3,0,58,A
13301,4,618.09,7.630740740740741,6.385995180427593,0.48,4.25925925925926,36,6,13,0.7037037037037037,75,18.75,1,0,0,0.0,81,,1.0,5.0,Inconnu,High,Été,Midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,1,0,2011,1,16,6,0,188,B
14803,3,845.55,19.217045454545453,38.86422301555168,0.84,8.409090909090908,48,3,13,0.3181818181818182,35,11.666666666666666,1,0,0,0.0,44,,2.0,1.0,Inconnu,High,Été,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2010,3,26,4,0,2,A
13744,2,1156.36,16.060555555555553,10.951461525575748,0.75,17.34722222222222,144,6,14,0.7361111111111112,54,27.0,1,0,0,0.0,72,,2.0,4.0,Inconnu,High,Hiver,Après-midi,UK,Weekend,Grand,Explorateur,F,Active,United Kingdom,1,0,2010,4,20,1,0,104,A
12988,1,535.3200000000002,5.818695652173915,5.529775787317498,0.85,1.4782608695652173,8,6,14,1.0,75,75.0,1,0,0,0.0,92,,0.0,5.0,Inconnu,High,Hiver,Après-midi,UK,Weekend,Petit,Explorateur,F,Active,United Kingdom,1,0,2011,1,18,1,0,140,B
17323,9,908.99,4.455833333333333,3.355702416931758,-4.949999999999999,3.774509803921569,12,6,12,0.9852941176470588,125,13.88888888888889,1,4,0,0.0196078431372549,204,80.0,3.0,4.0,65+,High,Automne,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2011,10,3,0,0,83,A
12707,1,603.42,18.285454545454545,14.285712725243425,5.04,7.757575757575758,12,0,8,0.0,33,33.0,1,0,0,0.0,33,69.0,1.0,1.0,65+,High,Hiver,Matin,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,France,1,0,2010,12,22,2,0,224,Other
18094,7,3017.3,43.10428571428572,54.685455331785626,6.6000000000000005,35.97142857142857,600,0,14,0.0,39,5.571428571428571,1,0,0,0.0,70,42.0,2.0,2.0,35-44,VIP,Printemps,Après-midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2011,2,16,2,0,151,B
15129,11,3447.4,41.04047619047619,59.63266154266534,9.9,21.357142857142858,144,1,13,0.0,54,4.909090909090909,1,0,0,0.0,84,,-1.0,3.0,Inconnu,VIP,Été,Midi,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,0,2010,7,15,3,0,147,B
17361,3,488.2000000000001,16.83448275862069,11.847656364448172,0.42,5.413793103448276,24,0,14,0.0,26,8.666666666666666,1,0,0,0.0,29,,2.0,5.0,Inconnu,Medium,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,5,3,0,0,11,A
18155,4,347.82,12.422142857142855,8.000309418619432,-11.9,9.214285714285714,48,0,11,0.2142857142857142,19,4.75,1,3,0,0.1071428571428571,28,55.0,999.0,4.0,55-64,Medium,Été,Matin,UK,Semaine,Moyen,Modéré,Unknown,Active,United Kingdom,0,0,2011,1,15,5,0,173,B
15321,4,2650.73,25.006886792452825,19.62591903159393,-33.9,10.971698113207546,50,4,9,0.0,83,20.75,1,11,0,0.1037735849056603,106,19.0,2.0,5.0,18-24,VIP,Automne,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2011,3,16,2,0,89,A
13477,8,1441.5300000000002,17.79666666666667,11.092328317355198,-7.95,12.567901234567902,48,3,12,0.0987654320987654,57,7.125,1,2,0,0.0246913580246913,81,24.0,4.0,1.0,18-24,High,Automne,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,5,30,6,0,22,A
15065,6,3135.98,19.847974683544304,20.60788250523749,-10.5,8.575949367088608,36,1,11,0.0063291139240506,148,24.666666666666668,1,3,0,0.0189873417721519,158,35.0,2.0,2.0,35-44,VIP,Été,Matin,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,12,13,0,0,96,A
16980,2,1078.9600000000005,12.401839080459771,25.70957388992884,0.95,9.057471264367816,220,0,12,0.0,71,35.5,1,0,0,0.0,87,44.0,5.0,1.0,35-44,High,Hiver,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2010,9,27,0,0,72,A
15146,3,1313.66,13.828,9.95832310928583,-3.4,15.357894736842104,96,0,13,0.0,90,30.0,1,4,0,0.0421052631578947,95,51.0,3.0,4.0,45-54,High,Hiver,Midi,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,1,0,2010,7,20,1,0,38,A
12365,3,320.68999999999994,13.943043478260869,96.8437980102158,-320.69,7.521739130434782,12,0,13,0.0,22,7.333333333333333,1,1,0,0.0434782608695652,23,44.0,-1.0,5.0,35-44,Medium,Hiver,Midi,Europe du Sud,Inconnu,Moyen,Explorateur,Unknown,Active,Cyprus,1,0,2010,6,27,6,0,89,A
13410,7,988.91,32.96366666666667,23.68843664996785,-8.3,17.1,36,0,15,0.0666666666666666,15,2.142857142857143,1,2,0,0.0666666666666666,30,,2.0,4.0,Inconnu,High,Hiver,Après-midi,UK,Semaine,Grand,Modéré,F,Active,United Kingdom,0,0,2010,5,7,4,0,159,B
13044,1,560.47,16.983939393939394,10.485896462449556,5.04,13.0,25,0,15,0.0,33,33.0,1,0,0,0.0,33,,2.0,1.0,Inconnu,High,Hiver,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1,0,2010,12,22,2,0,116,A
16441,2,381.2,15.883333333333333,7.090128880086165,3.75,7.208333333333333,24,0,17,0.0,22,11.0,1,0,0,0.0,24,76.0,5.0,5.0,65+,Medium,Hiver,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Closed,United Kingdom,0,0,2010,12,18,5,0,125,A
16014,4,653.1300000000001,4.413040540540541,4.170245862796151,-4.2,1.7635135135135136,7,6,16,0.5067567567567568,123,30.75,1,3,0,0.0202702702702702,148,61.0,-1.0,4.0,55-64,High,Été,Après-midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,5,19,2,0,37,A
14520,2,270.6,67.65,68.3269346597665,10.2,36.5,100,3,9,0.0,3,1.5,1,0,0,0.0,4,76.0,0.0,5.0,65+,Medium,Hiver,Matin,UK,Inconnu,Grand,Spécialisé,F,Active,United Kingdom,0,0,2011,2,6,6,0,146,B
17994,6,629.69,7.496309523809525,10.431562137375796,-25.0,5.630952380952381,60,1,11,0.0,63,10.5,1,3,0,0.0357142857142857,84,68.0,7.0,3.0,65+,High,Hiver,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,0,2010,7,17,5,0,139,B
13038,3,908.46,32.445,30.38389369873941,9.96,12.857142857142858,24,1,11,0.0,24,8.0,1,0,0,0.0,28,71.0,4.0,1.0,65+,High,Hiver,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,6,3,4,0,120,A
17002,4,1487.7800000000002,29.755600000000005,18.790154408462897,-5.95,13.56,48,3,11,0.26,41,10.25,1,1,0,0.02,50,41.0,1.0,1.0,35-44,High,Automne,Matin,UK,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,8,28,5,0,110,A
